fips,clon00,clat00,clon10,clat10,pclon00,pclat00,pclon10,pclat10
08101,-104.623605,38.235853,-104.489892,38.170658,-104.63389,38.258034,-104.645147,38.263685
08103,-108.279602,40.010667,-108.200685,39.972606,-108.28658,40.05341,-108.280174,40.051033
08105,-106.326095,37.637139,-106.453214,37.485763,-106.24194,37.616964,-106.238805,37.616658
08107,-106.947912,40.461760,-106.985288,40.48316,-106.90384,40.449815,-106.899535,40.453133
08109,-106.210400,38.100481,-106.246675,38.033952,-106.04951,37.889694,-106.019489,37.915302
08111,-107.674865,37.809073,-107.670257,37.781074,-107.66656,37.809383,-107.673989,37.804646
08113,-108.372815,38.022101,-108.427326,38.009374,-107.96526,37.974704,-107.960034,37.974202
08115,-102.331149,40.906615,-102.355358,40.871568,-102.32526,40.960478,-102.32767,40.960246
08117,-106.070643,39.574638,-106.137555,39.621023,-106.05574,39.575186,-106.054579,39.573131
08119,-105.156719,38.912363,-105.182552,38.871994,-105.13194,38.945306,-105.140532,38.94355
08121,-103.143089,40.082191,-103.209605,39.965413,-103.16099,40.08427,-103.156814,40.092526
08123,-104.728213,40.346681,-104.383649,40.555794,-104.76081,40.347779,-104.788507,40.328082
08125,-102.482412,40.039416,-102.422649,40.000631,-102.48408,40.063094,-102.486935,40.069473
09001,-73.354820,41.212896,-73.366757,41.228103,-73.36466,41.206901,-73.364521,41.207889
09003,-72.715449,41.769967,-72.732916,41.806053,-72.717091,41.762235,-72.717282,41.761943
09005,-73.212688,41.754255,-73.235428,41.791897,-73.189735,41.728208,-73.187494,41.727851
09007,-72.539622,41.449378,-72.524227,41.434525,-72.568351,41.475891,-72.571408,41.478564
09009,-72.940320,41.390764,-72.900204,41.349717,-72.940788,41.395343,-72.941497,41.396052
09011,-72.092949,41.446109,-72.103452,41.47863,-72.096486,41.440807,-72.097683,41.443373
09013,-72.358387,41.853064,-72.340977,41.858076,-72.374936,41.843532,-72.37209,41.842762
09015,-71.988008,41.834314,-71.990702,41.824999,-71.994382,41.804832,-71.995072,41.804225
10001,-75.560273,39.092714,-75.502982,39.097088,-75.556099,39.117372,-75.558604,39.12322
10003,-75.611707,39.695612,-75.644132,39.575915,-75.628747,39.699043,-75.634376,39.68502
10005,-75.342268,38.651424,-75.335495,38.677511,-75.356238,38.659345,-75.346649,38.662387
11001,-77.013222,38.913611,-77.017094,38.904149,-77.014001,38.910092,-77.014468,38.91027
12001,-82.379953,29.676436,-82.357221,29.67574,-82.379638,29.66604,-82.386845,29.665903
12003,-82.236268,30.287517,-82.302284,30.324442,-82.187307,30.284799,-82.185477,30.288432
12005,-85.638788,30.219170,-85.631348,30.237563,-85.654245,30.202103,-85.660217,30.206925
12007,-82.142368,29.928876,-82.166796,29.946934,-82.128462,29.952838,-82.128192,29.953429
12009,-80.685189,28.220079,-80.700384,28.298275,-80.688453,28.24358,-80.690979,28.232195
12011,-80.206098,26.134788,-80.476658,26.19352,-80.220032,26.13885,-80.227135,26.134058
12013,-85.186786,30.428611,-85.197915,30.388801,-85.113568,30.460801,-85.122189,30.463143
12015,-82.131242,26.952873,-81.940858,26.868826,-82.117828,26.958364,-82.119946,26.954793
12017,-82.469163,28.894637,-82.524796,28.843628,-82.450973,28.859855,-82.453512,28.863598
12019,-81.823736,30.000401,-81.858147,29.987115,-81.79736,30.081565,-81.79941,30.084386
12021,-81.671313,26.155113,-81.400884,26.118713,-81.708212,26.191595,-81.699625,26.199831
12023,-82.638781,30.183900,-82.623127,30.221305,-82.659267,30.12944,-82.660566,30.126051
12027,-81.871967,27.201006,-81.806253,27.190581,-81.86742,27.189963,-81.864094,27.189369
12029,-83.119978,29.607261,-83.195666,29.580899,-83.061464,29.628489,-83.056329,29.634179
12031,-81.638873,30.320873,-81.648113,30.335245,-81.623293,30.302269,-81.622853,30.300302
12033,-87.277355,30.502045,-87.33904,30.611664,-87.271363,30.482227,-87.274788,30.485314
12035,-81.247069,29.518686,-81.286362,29.474894,-81.223269,29.525009,-81.224735,29.523494
12037,-84.789354,29.842944,-84.799173,29.810176,-84.814358,29.793371,-84.822838,29.786787
12039,-84.618328,30.603309,-84.612783,30.579169,-84.584516,30.601049,-84.581397,30.59828
12041,-82.832899,29.709927,-82.795801,29.723456,-82.807251,29.700271,-82.808262,29.704639
12043,-81.168365,26.891982,-81.19082,26.95481,-81.171137,26.909123,-81.185404,26.896029
12045,-85.267756,29.940016,-85.256537,29.907257,-85.261726,29.951983,-85.259478,29.988579
12047,-82.948765,30.491893,-82.951049,30.491102,-82.988853,30.499265,-82.997218,30.501534
12049,-81.809106,27.538231,-81.82158,27.492846,-81.813841,27.551158,-81.815432,27.548312
12051,-81.191622,26.696403,-81.151584,26.53934,-81.203455,26.716163,-81.202571,26.705392
12053,-82.481399,28.521291,-82.464835,28.567911,-82.495409,28.504911,-82.496961,28.50485
12055,-81.428524,27.439711,-81.340921,27.342627,-81.439,27.459772,-81.442555,27.460415
12057,-82.412079,27.966349,-82.349568,27.90659,-82.410617,27.98312,-82.401275,27.976529
12059,-85.785748,30.853637,-85.812959,30.866222,-85.757209,30.84954,-85.758558,30.847684
12061,-80.454056,27.695124,-80.574803,27.700638,-80.433647,27.667485,-80.440581,27.671827
12063,-85.241124,30.769903,-85.210374,30.787812,-85.207671,30.799105,-85.216119,30.80024
12065,-83.884229,30.510187,-83.890859,30.424558,-83.889262,30.505007,-83.886291,30.504031
12067,-83.183264,30.001430,-83.17851,29.990066,-83.169058,30.060306,-83.179508,30.065418
12069,-81.747696,28.795924,-81.712282,28.764113,-81.756071,28.771594,-81.752026,28.735689
12071,-81.846262,26.602541,-81.89225,26.552134,-81.872663,26.575969,-81.858144,26.574992
12073,-84.260888,30.462933,-84.2778,30.45931,-84.272398,30.466331,-84.270371,30.466103
12075,-82.707810,29.330144,-82.783482,29.284409,-82.6724,29.372623,-82.666319,29.379995
12077,-84.883242,30.285745,-84.86858,30.259849,-84.914505,30.405396,-84.905169,30.399795
12079,-83.425800,30.443902,-83.470437,30.447228,-83.43527,30.474338,-83.430563,30.47263
12081,-82.549069,27.487817,-82.365783,27.481386,-82.553521,27.475883,-82.532775,27.477054
12083,-82.114602,29.142855,-82.0431,29.202805,-82.120154,29.154387,-82.123367,29.140116
12085,-80.255862,27.132403,-80.398211,27.079954,-80.241296,27.144623,-80.244395,27.1443
12086,-80.302264,25.756427,-80.499045,25.610494,-80.293921,25.78094,-80.298888,25.774565
12087,-81.228495,24.777558,-81.206777,25.601043,-81.248599,24.742865,-81.263945,24.739678
12089,-81.704762,30.623401,-81.764929,30.605926,-81.647834,30.608799,-81.647153,30.607962
12091,-86.562467,30.642029,-86.594194,30.665858,-86.569578,30.526351,-86.567105,30.542829
12093,-80.870875,27.325250,-80.887388,27.385592,-80.821092,27.269273,-80.822153,27.272057
12095,-81.404159,28.547129,-81.323295,28.514435,-81.386378,28.541206,-81.384377,28.532855
12097,-81.319710,28.231941,-81.139312,28.059027,-81.373812,28.273774,-81.383484,28.266765
12099,-80.176395,26.637745,-80.448673,26.645763,-80.143893,26.609343,-80.146119,26.617075
12101,-82.496887,28.276153,-82.455707,28.302024,-82.54203,28.269642,-82.51608,28.261606
12103,-82.727766,27.889647,-82.739518,27.903122,-82.728013,27.897494,-82.727651,27.899794
12105,-81.758303,27.992436,-81.692783,27.953115,-81.812731,28.02073,-81.799975,28.03114
12107,-81.758508,29.597982,-81.740894,29.606006,-81.717411,29.609732,-81.720431,29.609299
12109,-81.358139,29.881862,-81.383914,29.890593,-81.393463,29.972501,-81.421504,29.977088
12111,-80.360875,27.348246,-80.443364,27.380775,-80.34349,27.359153,-80.353183,27.338067
12113,-87.021807,30.614138,-87.014255,30.703633,-87.046781,30.558241,-87.036954,30.549593
12115,-82.398881,27.164930,-82.365835,27.184386,-82.451715,27.223762,-82.423893,27.208205
12117,-81.310831,28.709909,-81.13198,28.690079,-81.316725,28.693009,-81.310445,28.697834
12119,-82.075542,28.770086,-82.074715,28.714294,-82.062961,28.786691,-82.035469,28.825768
12121,-82.985391,30.191684,-82.992754,30.189244,-82.98877,30.217707,-82.987546,30.214688
12123,-83.585228,30.053738,-83.616417,30.016943,-83.58318,30.068465,-83.597967,30.064881
12125,-82.367222,30.028050,-82.366918,30.05428,-82.348984,30.011553,-82.356919,30.010768
12127,-81.138947,29.049037,-81.161813,29.057617,-81.115275,29.083901,-81.123944,29.073725
12129,-84.366174,30.144620,-84.375136,30.140378,-84.344512,30.175257,-84.331546,30.185525
12131,-86.155962,30.637995,-86.176614,30.631211,-86.177707,30.616203,-86.190665,30.583729
12133,-85.638396,30.630591,-85.662797,30.602217,-85.622275,30.661353,-85.625419,30.650718
13001,-82.319207,31.745647,-82.290103,31.739712,-82.335608,31.771262,-82.338473,31.77388
13003,-82.867921,31.301054,-82.883614,31.300562,-82.888542,31.316297,-82.886363,31.317301
13005,-82.458418,31.553477,-82.387859,31.563327,-82.465284,31.546841,-82.466071,31.547221
13007,-84.405081,31.335757,-84.454857,31.319622,-84.430297,31.314037,-84.437989,31.307754
13009,-83.238994,33.082610,-83.255362,33.059532,-83.241122,33.078063,-83.245659,33.084849
13011,-83.513176,34.349978,-83.498441,34.351922,-83.508463,34.354518,-83.506647,34.351255
13013,-83.721626,33.994618,-83.712303,33.992009,-83.737186,33.995455,-83.7275,33.993054
13015,-84.825869,34.212295,-84.838188,34.240917,-84.826231,34.204169,-84.829122,34.208435
13017,-83.251409,31.731859,-83.14719,31.740775,-83.247693,31.726967,-83.248636,31.727638
13019,-83.226392,31.233031,-83.231906,31.274308,-83.249131,31.237493,-83.252459,31.238588
13021,-83.665205,32.829689,-83.694193,32.808844,-83.682626,32.832249,-83.687184,32.832049
13023,-83.335104,32.403725,-83.331717,32.435403,-83.331247,32.402164,-83.33214,32.401368
13025,-81.997335,31.200683,-81.982978,31.197334,-81.977459,31.216204,-81.96997,31.216648
13027,-83.576739,30.850636,-83.588971,30.833696,-83.548655,30.837012,-83.54009,30.842082
13029,-81.440858,32.050651,-81.438543,32.017969,-81.393427,31.99681,-81.375954,31.979537
13031,-81.781930,32.415900,-81.74381,32.393408,-81.763308,32.420138,-81.76242,32.417702
13033,-82.006464,33.054157,-82.00389,33.063736,-81.997814,33.095371,-81.998447,33.101987
13035,-83.959538,33.296354,-83.958221,33.290355,-83.969352,33.293882,-83.970002,33.296102
13037,-84.653985,31.518459,-84.62629,31.521279,-84.663348,31.522856,-84.668445,31.527412
13039,-81.654945,30.868376,-81.636516,30.916358,-81.631676,30.813538,-81.635079,30.814165
13043,-82.057541,32.407215,-82.071446,32.403986,-82.062304,32.398847,-82.062305,32.399861
13045,-85.074706,33.604420,-85.080527,33.582237,-85.056815,33.609074,-85.044673,33.622193
13047,-85.173765,34.925169,-85.137353,34.899393,-85.172599,34.929649,-85.17282,34.927795
13049,-82.050932,30.782826,-82.139644,30.779904,-82.020691,30.790185,-82.023033,30.780002
13051,-81.107165,32.047559,-81.091768,31.974755,-81.108938,32.02893,-81.126449,32.036008
13053,-84.776205,32.301665,-84.788021,32.347445,-84.913545,32.349165,-84.899254,32.344231
13055,-85.354332,34.481702,-85.345289,34.474178,-85.344068,34.496965,-85.344167,34.495509
13057,-84.484272,34.209120,-84.475057,34.244317,-84.50392,34.160174,-84.496595,34.169606
13059,-83.380111,33.954747,-83.36713,33.952234,-83.378904,33.950086,-83.380863,33.950406
13061,-84.992877,31.621252,-84.992583,31.619831,-85.008232,31.630115,-85.013368,31.633549
13063,-84.365597,33.566178,-84.412977,33.552242,-84.366558,33.55939,-84.362238,33.553383
13065,-82.716673,30.945683,-82.702614,30.917653,-82.742628,31.016078,-82.740932,31.017888
13067,-84.559283,33.935535,-84.574166,33.93994,-84.55088,33.944297,-84.557878,33.943254
13069,-82.839769,31.537784,-82.844938,31.549245,-82.841848,31.517865,-82.840667,31.516
13071,-83.779654,31.185419,-83.769741,31.189758,-83.769425,31.180812,-83.768671,31.180955
13073,-82.174583,33.512018,-82.251342,33.550556,-82.159597,33.515059,-82.165654,33.51622
13075,-83.429366,31.154793,-83.429551,31.152935,-83.425062,31.150637,-83.424499,31.149847
13077,-84.752167,33.355881,-84.762138,33.352897,-84.740562,33.3812,-84.736399,33.379117
13079,-83.977831,32.709958,-83.979182,32.709446,-83.934462,32.70647,-83.934002,32.707681
13081,-83.767514,31.935851,-83.753338,31.914753,-83.778471,31.950646,-83.777791,31.947962
13083,-85.501646,34.863615,-85.506201,34.852424,-85.495865,34.885752,-85.497004,34.882709
13085,-84.126625,34.422163,-84.173284,34.442842,-84.101831,34.396658,-84.104119,34.40138
13087,-84.570363,30.884222,-84.577744,30.877961,-84.567239,30.883799,-84.57036,30.888345
13089,-84.257680,33.790944,-84.226343,33.770661,-84.251091,33.791261,-84.248029,33.789813
13091,-83.166914,32.180813,-83.156818,32.160656,-83.173539,32.206906,-83.175591,32.212815
13093,-83.793948,32.160150,-83.807167,32.151995,-83.785345,32.166935,-83.784195,32.16758
13095,-84.163206,31.572874,-84.214444,31.535068,-84.161972,31.571487,-84.167625,31.573426
13097,-84.731971,33.736475,-84.765944,33.699317,-84.730281,33.728219,-84.734644,33.724923
13099,-84.936136,31.311249,-84.906723,31.324191,-84.91652,31.333464,-84.916722,31.331726
13101,-82.937455,30.706915,-82.836132,30.7085,-83.055619,30.708966,-83.057989,30.708629
13103,-81.329476,32.340699,-81.343337,32.361711,-81.30587,32.293247,-81.299511,32.291745
13105,-82.874725,34.129674,-82.842057,34.115017,-82.87624,34.124417,-82.879523,34.126521
13107,-82.295417,32.591877,-82.299763,32.5911,-82.306416,32.58744,-82.307952,32.58586
13109,-81.907769,32.161606,-81.887618,32.151902,-81.906251,32.168472,-81.907367,32.169649
13111,-84.304223,34.886639,-84.319287,34.863837,-84.316555,34.903587,-84.313402,34.901383
13113,-84.505305,33.428956,-84.493941,33.412717,-84.5106,33.427242,-84.512414,33.427941
13115,-85.198384,34.254872,-85.21373,34.263677,-85.182477,34.25449,-85.183164,34.255796
13117,-84.121129,34.210436,-84.127336,34.225143,-84.142722,34.197311,-84.144322,34.19492
13119,-83.176830,34.378007,-83.22729,34.375155,-83.184189,34.376709,-83.186079,34.377335
13121,-84.419327,33.779605,-84.468182,33.790034,-84.391243,33.83147,-84.393645,33.836086
13123,-84.462723,34.680909,-84.453984,34.690541,-84.481682,34.678076,-84.483646,34.677249
13125,-82.599894,33.230816,-82.606913,33.227491,-82.606802,33.236512,-82.609847,33.235927
13127,-81.496294,31.187633,-81.496517,31.212746,-81.477684,31.197037,-81.486488,31.202698
13129,-84.903478,34.498813,-84.873862,34.509667,-84.905712,34.499565,-84.908795,34.498326
13131,-84.230092,30.878254,-84.244772,30.875863,-84.219762,30.879655,-84.214288,30.882764
13133,-83.157643,33.562299,-83.167103,33.576836,-83.155682,33.560828,-83.166093,33.549876
13135,-84.058446,33.967056,-84.022938,33.959101,-84.079065,33.944252,-84.057963,33.951956
13137,-83.535083,34.570250,-83.526406,34.635108,-83.54151,34.566083,-83.541626,34.56516
13139,-83.842959,34.296799,-83.818497,34.317588,-83.842856,34.284221,-83.844712,34.275205
13141,-83.006476,33.260235,-83.000465,33.26922,-82.993711,33.259541,-83.002047,33.255825
13143,-85.196688,33.761217,-85.220062,33.795165,-85.187207,33.762623,-85.18547,33.76192
13145,-84.896839,32.736893,-84.912432,32.731549,-84.901247,32.713125,-84.895034,32.699933
13147,-82.968511,34.360857,-82.96329,34.348733,-82.963016,34.353282,-82.964953,34.355413
13149,-85.118515,33.308636,-85.139594,33.290968,-85.112025,33.306549,-85.1134,33.309334
13151,-84.183775,33.470734,-84.15444,33.452881,-84.183365,33.490853,-84.175416,33.475842
13153,-83.663234,32.558055,-83.662856,32.458381,-83.656905,32.575285,-83.663357,32.571603
13155,-83.284078,31.608582,-83.277037,31.604306,-83.278598,31.60477,-83.280834,31.604647
13157,-83.555602,34.146502,-83.565133,34.134157,-83.566233,34.136301,-83.584805,34.132059
13159,-83.697866,33.341969,-83.687892,33.314905,-83.714691,33.353229,-83.724341,33.356251
13161,-82.619624,31.830567,-82.636825,31.811615,-82.602223,31.847384,-82.600696,31.848776
13163,-82.415148,33.054128,-82.41905,33.051874,-82.407688,33.056653,-82.407657,33.063551
13165,-81.968659,32.795782,-81.971524,32.794563,-81.951286,32.797166,-81.950133,32.794618
13167,-82.653800,32.690626,-82.661354,32.689831,-82.684686,32.698785,-82.679535,32.701199
13169,-83.539745,32.987856,-83.562339,33.020226,-83.55114,32.957814,-83.54514,32.962134
13171,-84.157856,33.077540,-84.146721,33.07446,-84.15489,33.075705,-84.1544,33.08002
13173,-83.064864,31.032253,-83.063164,31.038197,-83.079637,31.036041,-83.090886,31.035393
13175,-82.925022,32.498107,-82.926317,32.39322,-82.923478,32.519341,-82.926131,32.516487
13177,-84.178609,31.745706,-84.146681,31.818419,-84.165128,31.688241,-84.173396,31.681194
13179,-81.538796,31.809525,-81.457969,31.807244,-81.582814,31.831405,-81.578482,31.827766
13181,-82.456007,33.798883,-82.448299,33.792151,-82.449435,33.782614,-82.44638,33.781126
13183,-81.763179,31.764099,-81.74287,31.749563,-81.736741,31.778282,-81.733663,31.778807
13185,-83.277179,30.848527,-83.268967,30.83368,-83.27583,30.856219,-83.280221,30.857006
13187,-83.992360,34.541761,-83.998827,34.568149,-83.979815,34.5311,-83.986879,34.524951
13189,-82.477337,33.466930,-82.473188,33.482464,-82.469931,33.46066,-82.469866,33.459617
13191,-81.408986,31.472512,-81.370199,31.482978,-81.408641,31.475753,-81.407579,31.47526
13193,-84.047114,32.350146,-84.052162,32.366216,-84.037809,32.329171,-84.038814,32.325042
13195,-83.216992,34.109553,-83.203637,34.128485,-83.241082,34.106723,-83.24068,34.104614
13197,-84.537079,32.369162,-84.529561,32.359538,-84.524019,32.374113,-84.523557,32.380907
13199,-84.652379,33.002625,-84.663279,33.03022,-84.670974,33.004983,-84.672846,33.008863
13201,-84.733801,31.166180,-84.730386,31.162908,-84.732896,31.160735,-84.737198,31.159722
13205,-84.171566,31.207160,-84.192407,31.22894,-84.172003,31.217356,-84.172094,31.216853
13207,-83.919346,33.032414,-83.922938,33.017435,-83.905639,33.03012,-83.906823,33.038194
13209,-82.524801,32.181044,-82.533349,32.172108,-82.533412,32.166104,-82.533261,32.167319
13211,-83.492962,33.592970,-83.492324,33.593732,-83.485882,33.600564,-83.485957,33.600243
13213,-84.772091,34.776038,-84.73799,34.797097,-84.791191,34.779346,-84.792066,34.782329
13215,-84.942179,32.490061,-84.874946,32.510197,-84.932156,32.483375,-84.930634,32.492289
13217,-83.859105,33.569094,-83.855189,33.544045,-83.888646,33.574516,-83.896609,33.56952
13219,-83.446948,33.873241,-83.437728,33.834125,-83.449676,33.875134,-83.457946,33.875278
13221,-83.111487,33.877055,-83.074081,33.866806,-83.138394,33.912135,-83.14492,33.916594
13223,-84.831116,33.902776,-84.866979,33.920903,-84.812504,33.891984,-84.816609,33.905688
13225,-83.835036,32.573982,-83.831978,32.571324,-83.837821,32.583411,-83.82958,32.584826
